Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
1,250,86,0,1149,71.19,0.000%,1.71279,0.28,0.25,170.0
2,250,85,0,276,22.21,0.000%,1.71276,0.80,1.32,478.0
3,250,85,0,184,18.22,0.000%,1.71279,0.62,1.32,372.0
4,250,81,0,186,19.71,0.000%,1.71286,0.39,0.27,231.0
5,250,79,0,180,18.32,0.000%,1.71296,0.78,0.28,465.0
6,250,84,0,1112,68.19,0.000%,1.71294,0.88,0.28,526.0
7,250,78,0,152,15.97,0.000%,1.71290,0.40,0.28,238.0
TOTAL,1750,83,0,1149,40.67,0.000%,11.95314,4.14,3.99,354.3
1693426720882,68,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,67,0,32
1693426720950,70,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,69,0,33
1693426721020,69,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,69,0,32
1693426721089,73,7,200,OK,Thread Group 1-1,text,true,,238,167,1,1,http://162.55.220.72:5007/object_info_4?name=Andrey&age=31&salary=2000,73,0,35
1693426721163,67,1,200,OK,Thread Group 1-1,text,true,,170,152,1,1,http://162.55.220.72:5007/get_method?name=Andrey&age=31,67,0,31
1693426721230,69,2,200,OK,Thread Group 1-1,text,true,,478,807,1,1,http://162.55.220.72:5007/user_info_2,68,0,33
1693426721299,74,3,200,OK,Thread Group 1-1,text,true,,372,817,1,1,http://162.55.220.72:5007/user_info_3,74,0,32
1693426721374,68,4,200,OK,Thread Group 1-1,text,true,,231,160,1,1,http://162.55.220.72:5007/object_info_1?age=31&name=Andrey&weight=90,68,0,31
1693426721442,70,5,200,OK,Thread Group 1-1,text,true,,465,167,1,1,http://162.55.220.72:5007/object_info_2?name=Andrey&age=31&salary=2000,70,0,32
1693426721512,72,6,200,OK,Thread Group 1-1,text,true,,526,167,1,1,http://162.55.220.72:5007/object_info_3?name=Andrey&age=31&salary=2000,72,0,36
1693426721585,73,7,200,OK,Thread Group 1-1,text,true,,238,167,1,1,http://162.55.220.72:5007/object_info_4?name=Andrey&age=31&salary=2000,73,0,32
